ID,Net_Income_to_Total_Assets,ROA_before_interest_percent_after_tax,Net_profit_before_tax_to_Paid_in_capital,Net_Income_to_Stockholders_Equity,Operating_profit_Paid_in_capital,Total_Asset_Turnover,Total_expense_to_Assets
id_0910,0.842014615,0.620802442,0.223912224,0.844023144,0.135994268,0.11994003,0.016796759
id_2056,0.774552357,0.499291321,0.152333911,0.837147237,0.087351605,0.050974513,0.016800868
id_0544,0.800066429,0.539031836,0.17031898,0.840263929,0.094117934,0.130434783,0.016803759
id_1766,0.829237906,0.597034453,0.197948873,0.842474733,0.122982722,0.248875562,0.016806754
id_3548,0.81704418,0.574411252,0.184118845,0.841903828,0.110622567,0.109445277,0.016809897
id_0448,0.788078824,0.518044047,0.167008521,0.839625453,0.095827837,0.134932534,0.016811099
id_1646,0.832808631,0.612516354,0.223361737,0.843392552,0.155259172,0.263868066,0.016813516
id_1084,0.816697872,0.569341474,0.184035895,0.841456004,0.11063071,0.100449775,0.01681675
id_5716,0.80335072,0.548680768,0.175891713,0.840719445,0.104051655,0.101949025,0.016821764
id_0113,0.791033964,0.522732229,0.165982958,0.839788159,0.091740355,0.088455772,0.016822989
id_0774,0.812304017,0.562799826,0.177890054,0.841370532,0.105647565,0.103448276,0.016826018
id_6158,0.825437203,0.577464021,0.191169595,0.841962512,0.115784845,0.16041979,0.016834389
id_5065,0.813330804,0.565143916,0.184465727,0.841633032,0.104979888,0.151424288,0.016836705
id_0242,0.768666696,0.496947231,0.155395521,0.83638994,0.087376032,0.065967016,0.016837889
id_4387,0.82502735,0.581061928,0.235789156,0.842557333,0.130188741,0.295352324,0.016845936
id_6050,0.843884521,0.619712167,0.214440842,0.84320724,0.115434722,0.149925037,0.016847031
id_0211,0.817457721,0.571740078,0.179745117,0.841333455,0.108643966,0.098950525,0.016847411
id_4776,0.789706535,0.521969036,0.166344921,0.839563025,0.09233475,0.16041979,0.016848617
id_5734,0.818059779,0.57059529,0.184789986,0.841304506,0.112544172,0.073463268,0.016852255
id_0201,0.808116894,0.55849324,0.171321921,0.840906846,0.09814842,0.104947526,0.016857419
id_0320,0.834697518,0.601831662,0.203529146,0.842598895,0.107219047,0.157421289,0.016862932
id_1552,0.812580341,0.562527257,0.172430435,0.84102915,0.098612536,0.064467766,0.016865155
id_4820,0.759991347,0.47884867,0.159331875,0.836734032,0.087424886,0.100449775,0.016870617
id_4602,0.850898421,0.628870475,0.201183923,0.843173968,0.129830475,0.173913043,0.016871961
id_4529,0.824257696,0.597688618,0.184865395,0.842211649,0.112096341,0.074962519,0.016876708
id_0972,0.824198247,0.578990406,0.193959732,0.842515501,0.116770075,0.242878561,0.016877414
id_1042,0.799562527,0.541103358,0.172422894,0.840465774,0.09927207,0.086956522,0.016879521
id_1286,0.801983865,0.547372438,0.173176985,0.84061579,0.101836924,0.092953523,0.016885302
id_4658,0.864575552,0.678587004,0.262287912,0.845840266,0.198210302,0.164917541,0.016885992
id_2596,0.807216126,0.553259922,0.176336626,0.840774795,0.099866465,0.086956522,0.016886674
id_1656,0.803851342,0.546118622,0.171065531,0.840492185,0.096918918,0.065967016,0.016893076
id_6166,0.808246986,0.555004361,0.18084609,0.840987992,0.091496084,0.101949025,0.016906855
id_2136,0.816591586,0.56563454,0.179579217,0.841570044,0.10294429,0.074962519,0.016907975
id_1050,0.829315627,0.596652857,0.1995023,0.842935677,0.123438696,0.35832084,0.016908757
id_0903,0.818617623,0.573157436,0.183598522,0.841768493,0.115703421,0.194902549,0.016914066
id_2643,0.842485823,0.621456607,0.207412714,0.84403044,0.120719136,0.082458771,0.016915898
id_0256,0.832671248,0.603139991,0.190505995,0.842372285,0.112935007,0.095952024,0.016921513
id_0071,0.827984673,0.588148713,0.189993213,0.842318562,0.1190988,0.298350825,0.016922462
id_1305,0.796088122,0.541757523,0.169165221,0.840060719,0.107471461,0.154422789,0.016922603
id_1626,0.785319659,0.526275621,0.163758389,0.839092062,0.093645676,0.109445277,0.016925251
id_4287,0.854689473,0.634703445,0.221944046,0.843096582,0.130245737,0.104947526,0.016931532
id_1175,0.803512247,0.547317924,0.174428776,0.840598045,0.100851694,0.104947526,0.01693191
id_0353,0.801513706,0.543120366,0.17230224,0.840517573,0.095298582,0.100449775,0.016933195
id_5249,0.836985965,0.612080244,0.2076314,0.843158975,0.121052974,0.088455772,0.016939827
id_5786,0.801201298,0.54230266,0.175348767,0.840617354,0.098987086,0.140929535,0.016944203
id_5935,0.811455946,0.559147405,0.180808385,0.840910724,0.095542853,0.050974513,0.016950989
id_4921,0.766094828,0.487189272,0.152695875,0.8379717,0.086504796,0.03898051,0.01695247
id_6135,0.80749112,0.551079372,0.177490385,0.840916329,0.096739785,0.191904048,0.016958489
id_0171,0.812197795,0.562363716,0.179073976,0.841080741,0.102081196,0.104947526,0.016961759
id_0654,0.81049996,0.559638029,0.178176608,0.841118885,0.106266387,0.127436282,0.01696527
id_2463,0.801311354,0.546554732,0.17271699,0.840495005,0.102472031,0.142428786,0.016979068
id_1694,0.782038502,0.505887484,0.164708544,0.83915847,0.0919602,0.139430285,0.016991635
id_0321,0.816941792,0.572830353,0.186079481,0.841896139,0.114343642,0.257871064,0.017001974
id_4679,0.856641305,0.649694723,0.248616243,0.846003221,0.154697347,0.188905547,0.017003115
id_2146,0.797521399,0.536960314,0.16932358,0.840140072,0.09600697,0.098950525,0.01700476
id_2097,0.789876241,0.531127344,0.165455094,0.839289946,0.096096536,0.043478261,0.017007569
id_3737,0.787343273,0.517335369,0.165394767,0.839506955,0.094044653,0.068965517,0.017021573
id_2320,0.787725874,0.517716965,0.164980017,0.839261781,0.09886495,0.064467766,0.017024296
id_6282,0.817247599,0.567433493,0.191810572,0.841634582,0.113537545,0.176911544,0.017037957
id_5914,0.833964427,0.603467074,0.203551768,0.842745515,0.126842217,0.136431784,0.017038241
id_5444,0.810407533,0.553477976,0.177965463,0.840973677,0.103905092,0.109445277,0.017039836
id_0800,0.799600558,0.538323157,0.170115376,0.840313045,0.096975915,0.11994003,0.017043979
id_6073,0.83219791,0.597470563,0.212796923,0.843044321,0.113969091,0.179910045,0.017044264
id_4893,0.821350843,0.577082425,0.186064399,0.841734798,0.111396095,0.131934033,0.017045859
id_1058,0.806938216,0.550425207,0.180009049,0.84080225,0.10770759,0.088455772,0.017052553
id_0499,0.797922228,0.535597471,0.169941935,0.840171497,0.096503656,0.166416792,0.017057786
id_0752,0.8123587,0.563235935,0.18524244,0.841180188,0.114400638,0.193403298,0.01706554
id_1266,0.795111195,0.539576973,0.165040344,0.839959595,0.093808523,0.15892054,0.017067412
id_5758,0.82591368,0.582642826,0.19046075,0.84207894,0.103538685,0.113943028,0.017078691
id_1524,0.783497716,0.512047536,0.157167634,0.839178224,0.083500252,0.061469265,0.017082144
id_4293,0.802565143,0.549334932,0.174089435,0.841415007,0.099972316,0.466266867,0.017085295
id_0976,0.808995883,0.557511993,0.181079858,0.841461311,0.110655137,0.176911544,0.017085643
id_1479,0.796200902,0.542139119,0.166548526,0.840069024,0.097700588,0.046476762,0.017086176
id_0668,0.834547508,0.603957697,0.202367846,0.842423383,0.127013207,0.152923538,0.017087578
id_6178,0.812627436,0.555113389,0.184609004,0.841427721,0.113293273,0.211394303,0.017088915
id_5659,0.814295428,0.567488007,0.179594299,0.841460946,0.102317325,0.184407796,0.017090281
id_1455,0.840258807,0.624182294,0.212985446,0.842716458,0.139813051,0.292353823,0.0170906
id_0206,0.779772333,0.505015264,0.164520021,0.838889508,0.097554025,0.065967016,0.017095503
id_4595,0.806487957,0.554186655,0.177045472,0.840981238,0.104955461,0.074962519,0.017101619
id_5864,0.832032386,0.60210423,0.216265742,0.843123282,0.12753432,0.208395802,0.017125212
id_6770,0.858697674,0.648713476,0.219877837,0.84395583,0.152661749,0.182908546,0.017128095
id_4386,0.816986397,0.568469254,0.188583063,0.842310916,0.109629195,0.44077961,0.017128105
id_1481,0.810986269,0.574574793,0.205331423,0.842634024,0.144014526,0.382308846,0.017128158
id_4608,0.826331532,0.583787614,0.187610286,0.842095625,0.118447408,0.115442279,0.01713658
id_4092,0.814559163,0.562690798,0.180981826,0.841106118,0.106779357,0.164917541,0.017138338
id_5481,0.817916273,0.572612298,0.19626725,0.842360185,0.12392724,0.260869565,0.017147157
id_0771,0.815043029,0.566125164,0.184088681,0.841393814,0.109409351,0.077961019,0.01714987
id_1166,0.804111649,0.551515482,0.174549431,0.840663869,0.100672562,0.050974513,0.017154756
id_1675,0.807103052,0.560074139,0.188409622,0.841733241,0.124423926,0.392803598,0.017160933
id_2451,0.803556834,0.55222416,0.175590076,0.8410658,0.099190646,0.088455772,0.017162211
id_0311,0.798878154,0.538922809,0.170251112,0.840242446,0.095884834,0.088455772,0.017164472
id_1062,0.813511282,0.563290449,0.181245758,0.841137339,0.098498543,0.104947526,0.017166998
id_1329,0.803098907,0.546391191,0.17346354,0.840582851,0.098579966,0.11844078,0.017170607
id_6028,0.784404035,0.514173572,0.163977076,0.838867484,0.093775954,0.095952024,0.017173244
id_0974,0.825882339,0.594908417,0.192225322,0.842516598,0.116656082,0.181409295,0.017176666
id_0505,0.800634262,0.540340166,0.17031144,0.840349694,0.093881805,0.086956522,0.017181341
id_2622,0.818126525,0.574738334,0.18101199,0.841615513,0.109580341,0.097451274,0.017185419
id_4415,0.834016309,0.597634104,0.202722268,0.843075269,0.115483577,0.176911544,0.017186753
id_4516,0.818535581,0.575501526,0.192210241,0.841520138,0.119204651,0.071964018,0.017189312
id_4594,0.806938524,0.550425207,0.17313174,0.840704192,0.101161105,0.109445277,0.01719409
id_3918,0.753603507,0.466801134,0.151172611,0.836299677,0.081831062,0.04197901,0.017199477
id_0814,0.82920964,0.591201483,0.199532464,0.842228043,0.116086114,0.127436282,0.017200233
id_6308,0.823443907,0.580680331,0.208038609,0.842700126,0.131369388,0.224887556,0.017201383
id_0122,0.780554329,0.504034017,0.159716462,0.838868677,0.087628446,0.140929535,0.017202295
id_5559,0.803772737,0.545137375,0.173810422,0.840489163,0.098579966,0.061469265,0.017204429
id_3188,0.796544806,0.537668993,0.167460976,0.840088001,0.10314785,0.055472264,0.017211989
id_0702,0.816405583,0.570104666,0.178968404,0.84207981,0.101690361,0.226386807,0.017216238
id_2757,0.820253462,0.579917139,0.18665259,0.841813604,0.115703421,0.089955022,0.017222337
id_2041,0.79528371,0.533744003,0.167468517,0.839982734,0.09461462,0.104947526,0.017231049
id_5248,0.82301407,0.578935892,0.187987331,0.841971891,0.108920807,0.23988006,0.017235331
id_6001,0.84389278,0.621129525,0.249634266,0.843208203,0.115760418,0.109445277,0.017254256
id_5676,0.838417577,0.613606629,0.212540532,0.843318973,0.140822708,0.130434783,0.017255235
id_5896,0.800318013,0.542847798,0.17230224,0.840524986,0.100338724,0.149925037,0.017257058
id_5508,0.890937558,0.709223724,0.261051203,0.845493709,0.188439429,0.151424288,0.017265142
id_1148,0.80267377,0.548844309,0.174662544,0.840868098,0.102700018,0.115442279,0.017266648
id_5341,0.817650722,0.571631051,0.180913958,0.841907852,0.104808898,0.070464768,0.017268844
id_1851,0.808183049,0.558002617,0.174398612,0.841058046,0.101690361,0.073463268,0.017269265
id_3114,0.798147919,0.538486699,0.176758917,0.840744554,0.105965118,0.365817091,0.017270238
id_1206,0.805465736,0.556258177,0.180250358,0.841248745,0.112218477,0.128935532,0.017273541
id_1749,0.804798714,0.554568251,0.179277581,0.840855727,0.107357467,0.095952024,0.01727365
id_1298,0.813704932,0.566016136,0.182867054,0.841614958,0.109425636,0.229385307,0.017278322
id_2883,0.831699211,0.600196249,0.191410904,0.842408178,0.111819499,0.131934033,0.017281116
id_0416,0.81521187,0.566997383,0.182942463,0.841668685,0.110516716,0.20089955,0.017292073
id_1300,0.818120597,0.575610554,0.188862077,0.841903635,0.116289674,0.266866567,0.017293661
id_0279,0.770342468,0.497601396,0.153955207,0.837972539,0.088002996,0.061469265,0.017296622
id_0585,0.810421331,0.557730048,0.179239876,0.841017069,0.108847526,0.128935532,0.017298437
id_6142,0.801454767,0.540394679,0.171962899,0.840332914,0.10097383,0.067466267,0.017301936
id_3262,0.802927267,0.543720017,0.171827162,0.840453289,0.100762128,0.109445277,0.01730385
id_3780,0.784333806,0.515209333,0.164783953,0.839359995,0.086366375,0.062968516,0.017308139
id_1235,0.798117667,0.552605757,0.170703567,0.840360129,0.108554399,0.130434783,0.017315322
id_1073,0.815438708,0.566724815,0.179549054,0.841331305,0.103962089,0.107946027,0.017317517
id_1831,0.776638672,0.50130833,0.156948948,0.838379134,0.086675786,0.086956522,0.017317574
id_2137,0.806527021,0.545464457,0.17155569,0.840672755,0.100819125,0.074962519,0.017321358
id_5999,0.833695797,0.601122983,0.212962823,0.843567951,0.140977413,0.436281859,0.017322884
id_0937,0.837224712,0.607283035,0.250312948,0.842987874,0.180402886,0.112443778,0.017324549
id_3547,0.815484872,0.570813345,0.184518513,0.841637701,0.109246503,0.163418291,0.017329467
id_5027,0.801031233,0.543392935,0.171533067,0.840435692,0.096389662,0.095952024,0.017329955
id_5104,0.879259365,0.694614043,0.240411734,0.84566157,0.129252365,0.151424288,0.017329979
id_5319,0.841791756,0.618076755,0.194080386,0.843376527,0.129374501,0.082458771,0.017338201
id_4688,0.759414621,0.477758395,0.152771284,0.837432373,0.07849268,0.04197901,0.017340677
id_1999,0.814674248,0.566179677,0.185642108,0.84144873,0.098807953,0.070464768,0.017342318
id_4630,0.774535161,0.496674662,0.158811553,0.838612868,0.090795838,0.052473763,0.017349008
id_4088,0.836805725,0.618621893,0.227086947,0.843716976,0.150088752,0.262368816,0.017349715
id_5991,0.815531437,0.578772351,0.217366714,0.842408805,0.15967235,0.356821589,0.017351861
id_6312,0.793734705,0.533744003,0.168041626,0.839863779,0.097220187,0.113943028,0.017352387
id_6698,0.816227254,0.587112952,0.186614886,0.841196614,0.090242155,0.068965517,0.017360193
id_6683,0.829685858,0.596870911,0.215609683,0.84397722,0.148965102,0.256371814,0.017361655
id_4392,0.811693852,0.56023768,0.184156549,0.841038578,0.102545312,0.143928036,0.017371675
id_0463,0.83092834,0.59583515,0.206658623,0.842624239,0.10641295,0.136431784,0.017380023
id_2315,0.801227047,0.543011339,0.172272076,0.840745498,0.105842982,0.032983508,0.017380086
id_1913,0.833923574,0.620202791,0.203755373,0.843320904,0.142548895,0.077961019,0.01738214
id_3703,0.831200105,0.594744876,0.193982354,0.842692053,0.121924211,0.173913043,0.017383513
id_2092,0.790793158,0.525894025,0.167619335,0.839696195,0.094867035,0.094452774,0.017391418
id_2116,0.802785505,0.545627998,0.172686826,0.84074534,0.102439461,0.07946027,0.017401862
id_3197,0.848008499,0.648222852,0.215059196,0.842791358,0.141930073,0.094452774,0.017402442
id_3925,0.745900634,0.444450502,0.123120428,0.831876557,0.057232889,0.050974513,0.017411443
id_1424,0.783011036,0.516681204,0.165168539,0.838893314,0.094183074,0.055472264,0.017412429
id_5618,0.794081286,0.530963803,0.170846844,0.839931566,0.101055254,0.068965517,0.017425466
id_5661,0.806601659,0.553259922,0.17794284,0.84088377,0.10178807,0.139430285,0.017431702
id_2016,0.799391243,0.544973833,0.171600935,0.840374765,0.0984904,0.101949025,0.017433812
id_1326,0.831914483,0.610390318,0.214832969,0.84359993,0.142215057,0.223388306,0.017438425
id_0956,0.80099289,0.540449193,0.171962899,0.840430724,0.097668018,0.109445277,0.017439423
id_0512,0.830066496,0.588203227,0.202533746,0.842141571,0.10525673,0.214392804,0.017450565
id_3528,0.864636258,0.669755778,0.18872634,0.843349946,0.115760418,0.097451274,0.017452741
id_2868,0.842680817,0.611753162,0.193801372,0.842605836,0.119571059,0.124437781,0.017452847
id_4126,0.819234533,0.579481029,0.188386999,0.841818291,0.114156367,0.271364318,0.017461029
id_3618,0.829093304,0.590056694,0.182022472,0.841841776,0.102993144,0.110944528,0.01746273
id_4759,0.796947075,0.537178369,0.172701908,0.840186045,0.109433778,0.166416792,0.017475156
id_5340,0.824053644,0.579535543,0.183349672,0.841553149,0.105688277,0.094452774,0.017478895
id_5725,0.823295928,0.583460532,0.184066058,0.842131801,0.108928949,0.08095952,0.017480445
id_5738,0.834483273,0.602431313,0.196071186,0.842357528,0.117014347,0.107946027,0.017482459
id_0593,0.819801331,0.580898386,0.187587663,0.842047179,0.112576742,0.092953523,0.017488799
id_0955,0.81591959,0.565961622,0.185513913,0.841782315,0.110484147,0.109445277,0.017496474
id_0650,0.801066396,0.540067597,0.171593394,0.840333547,0.096747928,0.059970015,0.017499665
id_4910,0.779018563,0.505015264,0.166163939,0.838571095,0.093051281,0.068965517,0.017500831
id_5652,0.841657268,0.615296555,0.199457055,0.842980985,0.127689026,0.131934033,0.017502268
id_6262,0.8285606,0.582588312,0.188515195,0.841821409,0.119636198,0.065967016,0.017505229
id_5126,0.819450619,0.578772351,0.203038987,0.842552269,0.131385673,0.343328336,0.017507131
id_5483,0.803970506,0.5468273,0.174496644,0.840605355,0.097431889,0.053973013,0.017507813
id_4883,0.741395952,0.39571522,0.135547847,0.833978811,0.061019102,0.067466267,0.017514043
id_3031,0.813279729,0.571576537,0.197971495,0.842777263,0.123446838,0.508245877,0.017532886
id_0765,0.811555381,0.560183166,0.179247417,0.841150277,0.105728989,0.125937031,0.017545231
id_0411,0.78721261,0.517553423,0.165658698,0.839463901,0.093759669,0.061469265,0.017548872
id_5970,0.843564882,0.62325556,0.206982882,0.843419776,0.113912095,0.259370315,0.017550652
id_0335,0.796398853,0.531617968,0.169383908,0.840066057,0.098930089,0.067466267,0.017550953
id_5025,0.800070947,0.546009594,0.172815021,0.84093724,0.117250476,0.11994003,0.017557736
id_3180,0.853406455,0.634158308,0.203785537,0.84382516,0.130970411,0.340329835,0.017563636
id_0424,0.796407764,0.535433929,0.169919312,0.840083541,0.095664989,0.206896552,0.017565728
id_1015,0.839141164,0.611044483,0.262612171,0.843303816,0.193080593,0.113943028,0.017568613
id_0224,0.806376876,0.555440471,0.174594676,0.840716854,0.101950918,0.193403298,0.017570276
id_4458,0.789066375,0.523113825,0.166035744,0.839560772,0.097244614,0.100449775,0.017572585
id_2993,0.807796467,0.553259922,0.176555313,0.840777343,0.103196704,0.103448276,0.017579626
id_3252,0.815414916,0.566452246,0.179073976,0.841353464,0.100753986,0.130434783,0.017582368
